athlete_id,meet_name,meet_date,event,result_distance,result_time,wind
85,Horizon League Indoor Track & Field Championship,2024-02-24,Hep,,4393,
85,Horizon League Indoor Track & Field Championship,2024-02-24,60,,7.58,
85,Horizon League Indoor Track & Field Championship,2024-02-24,LJ,6.04,,
85,Horizon League Indoor Track & Field Championship,2024-02-24,SP,14.33,,
85,Horizon League Indoor Track & Field Championship,2024-02-24,HJ,1.88,,
85,Horizon League Indoor Track & Field Championship,2024-02-24,60H,,9.25,
85,Horizon League Indoor Track & Field Championship,2024-02-24,PV,3.5,,
85,Horizon League Indoor Track & Field Championship,2024-02-24,1000,,3:18.81,
85,PANTHER TUNE-UP,2024-02-17,60H,,9.10,
85,PANTHER TUNE-UP,2024-02-17,PV,3.5,,
85,GVSU Big Meet- (Friday),2024-02-09,60H,,9.15,
85,GVSU Big Meet- (Friday),2024-02-09,HJ,,,
85,GVSU Big Meet- (Friday),2024-02-09,SP,13.33,,
85,Mark Guthrie Legacy Invite,2024-02-03,60H,,9.15,
85,Mark Guthrie Legacy Invite,2024-02-03,LJ,5.93,,
85,Mark Guthrie Legacy Invite,2024-02-03,SP,12.74,,
85,John Tierney Classic,2024-01-20,60H,,9.25,
85,John Tierney Classic,2024-01-20,HJ,1.85,,
85,John Tierney Classic,2024-01-20,PV,3.2,,
85,Badgers Midwest Invite,2024-01-13,60H,,9.26,
85,Badgers Midwest Invite,2024-01-13,LJ,5.88,,
85,Badgers Midwest Invite,2024-01-13,SP,,,
85,2023 Blue Demon Holiday Invite,2023-12-08,60H,,9.21,
85,2023 Blue Demon Holiday Invite,2023-12-08,SP,12.28,,
85,Horizon League Championship,2023-05-05,DT,46.6,,
85,Horizon League Championship,2023-05-05,JT,44.23,,
85,Horizon League Championship,2023-05-05,Dec,,5776,
85,Horizon League Championship,2023-05-05,100,,11.66,(0.8)
85,Horizon League Championship,2023-05-05,LJ,5.9,,(0.5)
85,Horizon League Championship,2023-05-05,SP,12.28,,
85,Horizon League Championship,2023-05-05,HJ,1.79,,
85,Horizon League Championship,2023-05-05,400,,55.55,
85,Horizon League Championship,2023-05-05,110H,,17.33,(-0.7)
85,Horizon League Championship,2023-05-05,DT,46.9,,
85,Horizon League Championship,2023-05-05,PV,3.4,,
85,Horizon League Championship,2023-05-05,JT,45.97,,
85,Horizon League Championship,2023-05-05,1500,,5:53.58,
85,Clark Wood Open 2023,2023-04-28,110H,,16.17,(2.5)
85,Clark Wood Open 2023,2023-04-28,LJ,6.0,,(0.5)
85,Clark Wood Open 2023,2023-04-28,SP,11.71,,
85,Clark Wood Open 2023,2023-04-28,DT,45.38,,
85,Marquette Invitational,2023-04-22,DT,44.6,,
85,Gary Wieneke Memorial,2023-04-21,110H,,16.90,(1.9)
85,Gary Wieneke Memorial,2023-04-21,LJ,5.98,,(2.2)
85,Gibson Invitational & Multis,2023-04-13,110H,,16.53,(2.6)
85,Gibson Invitational & Multis,2023-04-13,HJ,1.75,,
85,Gibson Invitational & Multis,2023-04-13,JT,43.63,,
85,Fighting Illini Challenge,2023-04-08,110H,,17.70,(-0.3)
85,Fighting Illini Challenge,2023-04-08,LJ,5.86,,(2.6)
85,Fighting Illini Challenge,2023-04-08,JT,42.27,,
85,Warrior Invitational,2023-04-06,SP,11.79,,
85,Warrior Invitational,2023-04-06,DT,42.63,,
85,2023 Horizon League Indoor Track & Field Championship,2023-02-25,Hep,,4126,
85,2023 Horizon League Indoor Track & Field Championship,2023-02-25,60,,7.66,
85,2023 Horizon League Indoor Track & Field Championship,2023-02-25,LJ,5.82,,
85,2023 Horizon League Indoor Track & Field Championship,2023-02-25,SP,13.41,,
85,2023 Horizon League Indoor Track & Field Championship,2023-02-25,HJ,1.79,,
85,2023 Horizon League Indoor Track & Field Championship,2023-02-25,60H,,9.15,
85,2023 Horizon League Indoor Track & Field Championship,2023-02-25,PV,3.3,,
85,2023 Horizon League Indoor Track & Field Championship,2023-02-25,1000,,3:22.52,
85,John Tierney Classic,2023-01-21,60H,,9.47,
85,John Tierney Classic,2023-01-21,60H,,9.33,
85,John Tierney Classic,2023-01-21,PV,3.15,,
85,John Tierney Classic,2023-01-21,LJ,5.95,,
85,Wisconsin Badgers Midwest Invite,2023-01-14,60H,,9.23,
85,Wisconsin Badgers Midwest Invite,2023-01-14,HJ,,,
85,Wisconsin Badgers Midwest Invite,2023-01-14,SP,11.59,,
85,Horizon League Outdoor Track & Field Championships,2022-05-06,DT,43.36,,
85,Horizon League Outdoor Track & Field Championships,2022-05-06,Dec,,5133,
85,Horizon League Outdoor Track & Field Championships,2022-05-06,100,,12.17,(-0.1)
85,Horizon League Outdoor Track & Field Championships,2022-05-06,LJ,5.59,,
85,Horizon League Outdoor Track & Field Championships,2022-05-06,SP,12.08,,
85,Horizon League Outdoor Track & Field Championships,2022-05-06,HJ,1.72,,
85,Horizon League Outdoor Track & Field Championships,2022-05-06,400,,1:00.02,
85,Horizon League Outdoor Track & Field Championships,2022-05-06,110H,,17.33,(2.8)
85,Horizon League Outdoor Track & Field Championships,2022-05-06,DT,41.58,,
85,Horizon League Outdoor Track & Field Championships,2022-05-06,PV,3.3,,
85,Horizon League Outdoor Track & Field Championships,2022-05-06,JT,39.66,,
85,Horizon League Outdoor Track & Field Championships,2022-05-06,1500,,5:57.22,
85,Valparaiso Beacan Invite,2022-04-30,110H,,17.40,(1.0)
85,Valparaiso Beacan Invite,2022-04-30,LJ,5.6,,(2.0)
85,Valparaiso Beacan Invite,2022-04-30,DT,41.04,,
85,Valparaiso Beacan Invite,2022-04-30,JT,40.72,,
85,Illini Invitational,2022-04-22,110H,,17.38,(5.9)
85,Illini Invitational,2022-04-22,HJ,1.75,,
85,Illini Invitational,2022-04-22,DT,39.62,,
85,Illini Invitational,2022-04-22,JT,39.19,,
85,2022 Warrior Invitational,2022-04-14,LJ,5.65,,(3.3)
85,Redbird Invite,2022-04-01,110H,,18.37,(0.1)
85,Redbird Invite,2022-04-01,110H,,19.68,(2.1)
85,Redbird Invite,2022-04-01,DT,40.05,,
85,Redbird Invite,2022-04-01,JT,41.09,,
85,Horizon League Indoor Track & Field Championships,2022-02-26,Hep,,3847,
85,Horizon League Indoor Track & Field Championships,2022-02-26,60,,7.69,
85,Horizon League Indoor Track & Field Championships,2022-02-26,LJ,5.4,,
85,Horizon League Indoor Track & Field Championships,2022-02-26,SP,11.45,,
85,Horizon League Indoor Track & Field Championships,2022-02-26,HJ,1.78,,
85,Horizon League Indoor Track & Field Championships,2022-02-26,60H,,9.61,
85,Horizon League Indoor Track & Field Championships,2022-02-26,PV,3.24,,
85,Horizon League Indoor Track & Field Championships,2022-02-26,1000,,3:15.92,
85,St. Valentines Open,2022-02-18,60H,,9.47,
85,St. Valentines Open,2022-02-18,LJ,5.63,,
85,St. Valentines Open,2022-02-18,SP,12.32,,
85,Red Hawk Invite,2022-02-05,60H,,9.51,
85,Red Hawk Invite,2022-02-05,LJ,5.69,,
85,Red Hawk Invite,2022-02-05,SP,10.34,,
85,John Tierney Classic,2022-01-29,60H,,9.64,
85,John Tierney Classic,2022-01-29,60H,,9.62,
85,John Tierney Classic,2022-01-29,HJ,1.74,,
85,John Tierney Classic,2022-01-29,SP,11.24,,
85,John Gartland Invitational,2022-01-21,Hep,,3345,
85,John Gartland Invitational,2022-01-21,60,,7.61,
85,John Gartland Invitational,2022-01-21,LJ,5.96,,
85,John Gartland Invitational,2022-01-21,SP,12.06,,
85,John Gartland Invitational,2022-01-21,HJ,,,
85,John Gartland Invitational,2022-01-21,60H,,9.64,
85,John Gartland Invitational,2022-01-21,PV,3.35,,
85,John Gartland Invitational,2022-01-21,1000,,3:26.97,
85,Hawkeye Invite,2022-01-14,HJ,1.8,,
1,Horizon League Championship,2023-05-05,100,,10.99,(1.6)
1,Horizon League Championship,2023-05-05,100,,10.92,(1.1)
1,Horizon League Championship,2023-05-05,4x400,,3:18.75,
1,Clark Wood Open 2023,2023-04-28,200,,22.57,(-1.3)
1,Clark Wood Open 2023,2023-04-28,4x100,,41.03,
1,Gibson Invitational & Multis,2023-04-13,100,,10.88,(1.1)
1,Gibson Invitational & Multis,2023-04-13,4x400,,3:22.23,
1,Fighting Illini Challenge,2023-04-08,100,,10.78,(2.3)
1,Fighting Illini Challenge,2023-04-08,200,,22.68,(-0.4)
1,Fighting Illini Challenge,2023-04-08,4x100,,42.74,
1,2023 Horizon League Indoor Track & Field Championship,2023-02-25,400,,50.95,
1,2023 Horizon League Indoor Track & Field Championship,2023-02-25,400,,50.32,
1,2023 Horizon League Indoor Track & Field Championship,2023-02-25,4x400,,3:21.77,
1,GVSU Big Meet (Friday),2023-02-10,400,,49.72,
1,GVSU Big Meet (Friday),2023-02-10,4x400,,3:22.00,
1,Mark Guthrie Legacy Invitational,2023-02-04,200,,23.41,
1,Mark Guthrie Legacy Invitational,2023-02-04,400,,,
1,Mark Guthrie Legacy Invitational,2023-02-04,4x400,,,
1,Jack Johnson Classic,2023-01-27,400,,50.56,
1,Jack Johnson Classic,2023-01-27,4x400,,3:28.74,
1,Wisconsin Badgers Midwest Invite,2023-01-14,60,,7.06,
1,Wisconsin Badgers Midwest Invite,2023-01-14,4x400,,3:20.69,
1,2022 Blue Demon Holiday Invite,2022-12-09,400,,49.90,
1,2022 Blue Demon Holiday Invite,2022-12-09,4x400,,,
1,Horizon League Outdoor Track & Field Championships,2022-05-06,400,,50.40,
1,Horizon League Outdoor Track & Field Championships,2022-05-06,4x400,,3:16.87,
1,Illini Invitational,2022-04-22,400,,49.54,
1,2022 Warrior Invitational,2022-04-14,4x100,,42.34,
1,Marquette Invitational,2022-04-10,400,,51.60,
1,Horizon League Indoor Track & Field Championships,2022-02-26,400,,49.29,
1,Horizon League Indoor Track & Field Championships,2022-02-26,400,,49.19,
1,Horizon League Indoor Track & Field Championships,2022-02-26,4x400,,3:18.74,
1,St. Valentines Open,2022-02-18,60,,7.17,
1,St. Valentines Open,2022-02-18,200,,23.01,
1,GVSU Big Meet-FRIDAY,2022-02-11,400,,50.66,
1,GVSU Big Meet-FRIDAY,2022-02-11,4x400,,3:22.56,
1,Red Hawk Invite,2022-02-05,400,,51.09,
1,Red Hawk Invite,2022-02-05,4x400,,3:24.83,
1,John Tierney Classic,2022-01-29,200,,23.53,
1,John Tierney Classic,2022-01-29,4x400,,3:28.86,
1,John Gartland Invitational,2022-01-21,400,,51.25,
1,Hawkeye Invite,2022-01-14,200,,22.89,
1,Hawkeye Invite,2022-01-14,400,,51.50,
12,2024 Horizon League Outdoor Track & Field Championship,2024-05-03,PV,3.8,,
12,2024 Horizon League Outdoor Track & Field Championship,2024-05-03,JT,49.15,,
12,2024 Horizon League Outdoor Track & Field Championship,2024-05-03,Dec,,5955,
12,2024 Horizon League Outdoor Track & Field Championship,2024-05-03,100,,11.97,(-1.0)
12,2024 Horizon League Outdoor Track & Field Championship,2024-05-03,LJ,5.72,,(-0.2)
12,2024 Horizon League Outdoor Track & Field Championship,2024-05-03,SP,12.27,,
12,2024 Horizon League Outdoor Track & Field Championship,2024-05-03,HJ,1.82,,
12,2024 Horizon League Outdoor Track & Field Championship,2024-05-03,400,,54.40,
12,2024 Horizon League Outdoor Track & Field Championship,2024-05-03,110H,,16.38,(-0.1)
12,2024 Horizon League Outdoor Track & Field Championship,2024-05-03,DT,33.11,,
12,2024 Horizon League Outdoor Track & Field Championship,2024-05-03,PV,4.0,,
12,2024 Horizon League Outdoor Track & Field Championship,2024-05-03,JT,47.63,,
12,2024 Horizon League Outdoor Track & Field Championship,2024-05-03,1500,,5:11.85,
12,Gibson Invitational,2024-04-18,Dec,,5963,
12,Gibson Invitational,2024-04-18,100,,11.90,(-0.6)
12,Gibson Invitational,2024-04-18,LJ,5.92,,(+0.0)
12,Gibson Invitational,2024-04-18,SP,12.02,,
12,Gibson Invitational,2024-04-18,HJ,1.82,,
12,Gibson Invitational,2024-04-18,400,,55.74,
12,Gibson Invitational,2024-04-18,110H,,15.80,(3.5)
12,Gibson Invitational,2024-04-18,DT,33.38,,
12,Gibson Invitational,2024-04-18,PV,4.25,,
12,Gibson Invitational,2024-04-18,JT,46.69,,
12,Gibson Invitational,2024-04-18,1500,,5:32.25,
12,Gary Wieneke Memorial,2024-04-13,JT,50.81,,
12,Marquette Invitational,2024-04-12,DT,37.46,,
12,Golden Grizzly T&F Invite,2024-04-06,110H,,15.73,(2.5)
12,Golden Grizzly T&F Invite,2024-04-06,DT,24.48,,
12,Golden Grizzly T&F Invite,2024-04-06,JT,50.2,,
12,Redbird Challenge,2024-03-29,110H,,15.97,(1.3)
12,Redbird Challenge,2024-03-29,110H,,,
12,Redbird Challenge,2024-03-29,JT,54.34,,
12,2024 Warrior Invitational,2024-03-28,SP,11.04,,
12,Horizon League Indoor Track & Field Championship,2024-02-24,Hep,,4577,
12,Horizon League Indoor Track & Field Championship,2024-02-24,60,,7.58,
12,Horizon League Indoor Track & Field Championship,2024-02-24,LJ,5.94,,
12,Horizon League Indoor Track & Field Championship,2024-02-24,SP,12.29,,
12,Horizon League Indoor Track & Field Championship,2024-02-24,HJ,1.85,,
12,Horizon League Indoor Track & Field Championship,2024-02-24,60H,,8.94,
12,Horizon League Indoor Track & Field Championship,2024-02-24,PV,4.2,,
12,Horizon League Indoor Track & Field Championship,2024-02-24,1000,,3:07.82,
12,PANTHER TUNE-UP,2024-02-17,60H,,8.83,
12,PANTHER TUNE-UP,2024-02-17,PV,3.95,,
12,PANTHER TUNE-UP,2024-02-17,SP,12.03,,
12,Mark Guthrie Legacy Invite,2024-02-03,60H,,8.84,
12,Mark Guthrie Legacy Invite,2024-02-03,HJ,1.85,,
12,Illini Challenge,2024-01-26,Hep,,4474,
12,Illini Challenge,2024-01-26,60,,7.56,
12,Illini Challenge,2024-01-26,LJ,6.06,,
12,Illini Challenge,2024-01-26,SP,12.08,,
12,Illini Challenge,2024-01-26,HJ,1.75,,
12,Illini Challenge,2024-01-26,60H,,8.97,
12,Illini Challenge,2024-01-26,PV,4.15,,
12,Illini Challenge,2024-01-26,1000,,3:09.68,
12,John Tierney Classic,2024-01-20,60H,,8.93,
12,John Tierney Classic,2024-01-20,HJ,1.8,,
12,John Tierney Classic,2024-01-20,PV,3.95,,
12,Badgers Midwest Invite,2024-01-13,60H,,8.95,
12,Badgers Midwest Invite,2024-01-13,LJ,5.9,,
12,Illini Open,2024-01-06,60H,,9.04,
12,Illini Open,2024-01-06,HJ,,,
12,Illini Open,2024-01-06,SP,11.9,,
12,2023 Blue Demon Holiday Invite,2023-12-08,60H,,9.05,
12,2023 Blue Demon Holiday Invite,2023-12-08,SP,12.22,,
12,Horizon League Championship,2023-05-05,JT,50.31,,
12,Horizon League Championship,2023-05-05,Dec,,6051,
12,Horizon League Championship,2023-05-05,100,,11.52,(1.1)
12,Horizon League Championship,2023-05-05,LJ,5.73,,(+0.0)
12,Horizon League Championship,2023-05-05,SP,11.65,,
12,Horizon League Championship,2023-05-05,HJ,1.82,,
12,Horizon League Championship,2023-05-05,400,,55.07,
12,Horizon League Championship,2023-05-05,110H,,16.57,(-0.9)
12,Horizon League Championship,2023-05-05,DT,37.97,,
12,Horizon League Championship,2023-05-05,PV,4.2,,
12,Horizon League Championship,2023-05-05,JT,47.46,,
12,Horizon League Championship,2023-05-05,1500,,5:23.43,
12,Marquette Invitational,2023-04-22,DT,37.95,,
12,Gary Wieneke Memorial,2023-04-21,LJ,6.12,,(2.0)
12,Gary Wieneke Memorial,2023-04-21,JT,47.87,,
12,Gibson Invitational & Multis,2023-04-13,HJ,1.75,,
12,Gibson Invitational & Multis,2023-04-13,JT,49.86,,
12,Warrior Invitational,2023-04-06,SP,12.09,,
12,Warrior Invitational,2023-04-06,DT,36.84,,
12,Warrior Invitational,2023-04-06,JT,52.46,,
12,2023 Horizon League Indoor Track & Field Championship,2023-02-25,PV,,,
12,John Tierney Classic,2023-01-21,60H,,9.13,
12,John Tierney Classic,2023-01-21,60H,,8.99,
12,John Tierney Classic,2023-01-21,PV,3.9,,
12,John Tierney Classic,2023-01-21,LJ,6.17,,
12,Wisconsin Badgers Midwest Invite,2023-01-14,60H,,8.86,
12,Wisconsin Badgers Midwest Invite,2023-01-14,HJ,,,
12,Wisconsin Badgers Midwest Invite,2023-01-14,SP,11.75,,
12,2022 Blue Demon Holiday Invite,2022-12-09,60H,,8.95,
12,2022 Blue Demon Holiday Invite,2022-12-09,LJ,6.12,,
12,2022 Blue Demon Holiday Invite,2022-12-09,SP,11.46,,
12,Horizon League Outdoor Track & Field Championships,2022-05-06,110H,,16.51,(+0.0)
12,Horizon League Outdoor Track & Field Championships,2022-05-06,110H,,16.05,(3.0)
12,Horizon League Outdoor Track & Field Championships,2022-05-06,HJ,,,
12,Horizon League Outdoor Track & Field Championships,2022-05-06,PV,4.1,,
12,Horizon League Outdoor Track & Field Championships,2022-05-06,JT,45.62,,
12,Horizon League Outdoor Track & Field Championships,2022-05-06,Dec,,6133,
12,Horizon League Outdoor Track & Field Championships,2022-05-06,100,,11.69,
12,Horizon League Outdoor Track & Field Championships,2022-05-06,LJ,5.95,,
12,Horizon League Outdoor Track & Field Championships,2022-05-06,SP,10.64,,
12,Horizon League Outdoor Track & Field Championships,2022-05-06,HJ,1.84,,
12,Horizon League Outdoor Track & Field Championships,2022-05-06,400,,55.50,
12,Horizon League Outdoor Track & Field Championships,2022-05-06,110H,,15.77,(1.9)
12,Horizon League Outdoor Track & Field Championships,2022-05-06,DT,38.11,,
12,Horizon League Outdoor Track & Field Championships,2022-05-06,PV,4.2,,
12,Horizon League Outdoor Track & Field Championships,2022-05-06,JT,52.04,,
12,Horizon League Outdoor Track & Field Championships,2022-05-06,1500,,5:29.17,
12,Valparaiso Beacan Invite,2022-04-30,110H,,16.12,(1.0)
12,Valparaiso Beacan Invite,2022-04-30,PV,4.0,,
12,Valparaiso Beacan Invite,2022-04-30,DT,35.69,,
12,Valparaiso Beacan Invite,2022-04-30,JT,39.37,,
12,Illini Invitational,2022-04-22,110H,,15.93,(5.9)
12,Illini Invitational,2022-04-22,LJ,5.77,,(6.4)
12,Illini Invitational,2022-04-22,DT,35.04,,
12,Illini Invitational,2022-04-22,JT,43.92,,
12,2022 Warrior Invitational,2022-04-14,DT,35.25,,
12,44 Farms Team Invitational,2022-04-08,Dec,,6122,
12,44 Farms Team Invitational,2022-04-08,100,,11.33,(4.2)
12,44 Farms Team Invitational,2022-04-08,LJ,6.06,,(3.3)
12,44 Farms Team Invitational,2022-04-08,SP,10.91,,
12,44 Farms Team Invitational,2022-04-08,HJ,1.87,,
12,44 Farms Team Invitational,2022-04-08,400,,56.17,
12,44 Farms Team Invitational,2022-04-08,110H,,15.88,(1.7)
12,44 Farms Team Invitational,2022-04-08,DT,36.3,,
12,44 Farms Team Invitational,2022-04-08,PV,4.1,,
12,44 Farms Team Invitational,2022-04-08,JT,48.06,,
12,44 Farms Team Invitational,2022-04-08,1500,,5:27.43,
12,Redbird Invite,2022-04-01,110H,,16.67,(0.1)
12,Redbird Invite,2022-04-01,110H,,16.37,(2.1)
12,Redbird Invite,2022-04-01,LJ,5.52,,
12,Redbird Invite,2022-04-01,DT,35.6,,
12,Redbird Invite,2022-04-01,JT,42.67,,
12,Horizon League Indoor Track & Field Championships,2022-02-26,HJ,1.84,,
12,Horizon League Indoor Track & Field Championships,2022-02-26,PV,4.15,,
12,Horizon League Indoor Track & Field Championships,2022-02-26,Hep,,4629,
12,Horizon League Indoor Track & Field Championships,2022-02-26,60,,7.50,
12,Horizon League Indoor Track & Field Championships,2022-02-26,LJ,5.99,,
12,Horizon League Indoor Track & Field Championships,2022-02-26,SP,11.37,,
12,Horizon League Indoor Track & Field Championships,2022-02-26,HJ,1.87,,
12,Horizon League Indoor Track & Field Championships,2022-02-26,60H,,8.85,
12,Horizon League Indoor Track & Field Championships,2022-02-26,PV,4.24,,
12,Horizon League Indoor Track & Field Championships,2022-02-26,1000,,3:05.37,
12,St. Valentines Open,2022-02-18,60H,,8.96,
12,St. Valentines Open,2022-02-18,LJ,6.03,,
12,St. Valentines Open,2022-02-18,SP,12.0,,
12,2022 Hoosier Hills,2022-02-11,60H,,8.96,
12,2022 Hoosier Hills,2022-02-11,HJ,,,
12,Red Hawk Invite,2022-02-05,60H,,8.81,
12,Red Hawk Invite,2022-02-05,60H,,8.96,
12,Red Hawk Invite,2022-02-05,PV,3.95,,
12,Red Hawk Invite,2022-02-05,LJ,5.74,,
12,John Tierney Classic,2022-01-29,60H,,8.83,
12,John Tierney Classic,2022-01-29,60H,,8.84,
12,John Tierney Classic,2022-01-29,HJ,1.84,,
12,John Tierney Classic,2022-01-29,SP,11.06,,
12,Horizon League Outdoor Track & Field Championships,2021-05-07,HJ,1.89,,
12,Horizon League Outdoor Track & Field Championships,2021-05-07,PV,3.92,,
12,Horizon League Outdoor Track & Field Championships,2021-05-07,Dec,,5724,
12,Horizon League Outdoor Track & Field Championships,2021-05-07,100,,11.61,(2.2)
12,Horizon League Outdoor Track & Field Championships,2021-05-07,LJ,5.71,,(1.4)
12,Horizon League Outdoor Track & Field Championships,2021-05-07,SP,10.48,,
12,Horizon League Outdoor Track & Field Championships,2021-05-07,HJ,1.82,,
12,Horizon League Outdoor Track & Field Championships,2021-05-07,400,,53.43,
12,Horizon League Outdoor Track & Field Championships,2021-05-07,110H,,15.88,(2.7)
12,Horizon League Outdoor Track & Field Championships,2021-05-07,DT,29.31,,
12,Horizon League Outdoor Track & Field Championships,2021-05-07,PV,4.2,,
12,Horizon League Outdoor Track & Field Championships,2021-05-07,JT,44.38,,
12,Horizon League Outdoor Track & Field Championships,2021-05-07,1500,,5:58.23,
12,Valpo Invitational,2021-05-01,110H,,16.22,(1.2)
12,Valpo Invitational,2021-05-01,HJ,1.9,,
12,Valpo Invitational,2021-05-01,PV,3.7,,
12,Valpo Invitational,2021-05-01,JT,43.2,,
12,2021 Green & White Invite,2021-04-24,110H,,16.27,(0.6)
12,2021 Green & White Invite,2021-04-24,LJ,5.66,,(+0.0)
12,2021 Green & White Invite,2021-04-24,SP,11.26,,
12,2021 Green & White Invite,2021-04-24,DT,34.64,,
12,Gibson Invitational Heptathlon & Decathlon,2021-04-15,Dec,,5911,
12,Gibson Invitational Heptathlon & Decathlon,2021-04-15,100,,11.68,(3.4)
12,Gibson Invitational Heptathlon & Decathlon,2021-04-15,LJ,5.63,,(-1.2)
12,Gibson Invitational Heptathlon & Decathlon,2021-04-15,SP,11.92,,
12,Gibson Invitational Heptathlon & Decathlon,2021-04-15,HJ,1.87,,
12,Gibson Invitational Heptathlon & Decathlon,2021-04-15,400,,54.01,
12,Gibson Invitational Heptathlon & Decathlon,2021-04-15,110H,,16.33,(0.1)
12,Gibson Invitational Heptathlon & Decathlon,2021-04-15,DT,33.39,,
12,Gibson Invitational Heptathlon & Decathlon,2021-04-15,PV,3.92,,
12,Gibson Invitational Heptathlon & Decathlon,2021-04-15,JT,43.21,,
12,Gibson Invitational Heptathlon & Decathlon,2021-04-15,1500,,5:20.32,
12,Big Blue Classic,2021-04-09,110H,,16.52,(2.6)
12,Big Blue Classic,2021-04-09,LJ,6.02,,(3.2)
12,Big Blue Classic,2021-04-09,JT,,,
12,Illinois State Redbird Invitational,2021-04-02,110H,,16.49,(2.2)
12,Illinois State Redbird Invitational,2021-04-02,HJ,1.82,,
12,Illinois State Redbird Invitational,2021-04-02,JT,45.65,,
12,Horizon League Indoor Track & Field Championships,2021-02-26,HJ,1.86,,
12,Horizon League Indoor Track & Field Championships,2021-02-26,PV,4.05,,
12,Horizon League Indoor Track & Field Championships,2021-02-26,Hep,,4320,
12,Horizon League Indoor Track & Field Championships,2021-02-26,60,,7.53,
12,Horizon League Indoor Track & Field Championships,2021-02-26,LJ,5.66,,
12,Horizon League Indoor Track & Field Championships,2021-02-26,SP,11.2,,
12,Horizon League Indoor Track & Field Championships,2021-02-26,HJ,1.92,,
12,Horizon League Indoor Track & Field Championships,2021-02-26,60H,,9.11,
12,Horizon League Indoor Track & Field Championships,2021-02-26,PV,3.85,,
12,Horizon League Indoor Track & Field Championships,2021-02-26,1000,,3:15.96,
12,UW-Parkside Triangular,2021-02-19,55H,,8.20,
12,UW-Parkside Triangular,2021-02-19,HJ,1.9,,
12,Panther Tune-Up,2021-02-14,60H,,9.14,
12,Panther Tune-Up,2021-02-14,HJ,,,
12,Panther Tune-Up,2021-02-14,SP,10.47,,
12,UW-Parkside Triangular,2021-02-05,Hep,,4333,
12,UW-Parkside Triangular,2021-02-05,55,,7.14,
12,UW-Parkside Triangular,2021-02-05,LJ,6.08,,
12,UW-Parkside Triangular,2021-02-05,SP,10.65,,
12,UW-Parkside Triangular,2021-02-05,HJ,1.81,,
12,UW-Parkside Triangular,2021-02-05,55H,,8.53,
12,UW-Parkside Triangular,2021-02-05,PV,4.0,,
12,UW-Parkside Triangular,2021-02-05,1000,,3:07.98,
12,Horizon League Indoor Track & Field Championships,2020-02-29,HJ,1.88,,
12,Horizon League Indoor Track & Field Championships,2020-02-29,PV,,,
12,Horizon League Indoor Track & Field Championships,2020-02-29,Hep,,4667,
12,Horizon League Indoor Track & Field Championships,2020-02-29,60,,7.56,
12,Horizon League Indoor Track & Field Championships,2020-02-29,LJ,6.25,,
12,Horizon League Indoor Track & Field Championships,2020-02-29,SP,11.44,,
12,Horizon League Indoor Track & Field Championships,2020-02-29,HJ,1.89,,
12,Horizon League Indoor Track & Field Championships,2020-02-29,60H,,8.98,
12,Horizon League Indoor Track & Field Championships,2020-02-29,PV,4.05,,
12,Horizon League Indoor Track & Field Championships,2020-02-29,1000,,2:58.97,
12,Panther Tune-Up,2020-02-22,60H,,9.01,
12,Panther Tune-Up,2020-02-22,PV,3.83,,
12,GVSU Big Meet (Saturday),2020-02-15,60H,,9.11,
12,GVSU Big Meet (Saturday),2020-02-15,HJ,1.86,,
12,GVSU Big Meet (Saturday),2020-02-15,SP,11.33,,
12,2020 ONU Invitational,2020-02-01,60H,,9.11,
12,2020 ONU Invitational,2020-02-01,PV,3.45,,
12,2020 ONU Invitational,2020-02-01,LJ,5.3,,
12,Illini Invitational,2020-01-24,Hep,,3772,
12,Illini Invitational,2020-01-24,60,,7.67,
12,Illini Invitational,2020-01-24,LJ,5.63,,
12,Illini Invitational,2020-01-24,SP,10.9,,
12,Illini Invitational,2020-01-24,HJ,1.93,,
12,Illini Invitational,2020-01-24,60H,,9.07,
12,Illini Invitational,2020-01-24,PV,,,
12,Illini Invitational,2020-01-24,1000,,3:07.24,
12,John Tierney Classic,2020-01-18,60H,,8.97,
12,John Tierney Classic,2020-01-18,HJ,1.92,,
12,John Tierney Classic,2020-01-18,PV,3.83,,
12,Gene Edmonds Memorial,2020-01-10,60H,,9.06,
12,Gene Edmonds Memorial,2020-01-10,HJ,1.9,,
12,Gene Edmonds Memorial,2020-01-10,PV,3.8,,
13,2024 Horizon League Outdoor Track & Field Championship,2024-05-03,PV,4.4,,
13,UW-Whitewater Drake Alternative,2024-04-25,PV,4.43,,
13,Gibson Invitational,2024-04-18,PV,4.41,,
13,Golden Grizzly T&F Invite,2024-04-06,PV,4.55,,
13,Redbird Challenge,2024-03-29,PV,,,
13,Horizon League Indoor Track & Field Championship,2024-02-24,PV,4.28,,
13,PANTHER TUNE-UP,2024-02-17,PV,4.55,,
13,Mark Guthrie Legacy Invite,2024-02-03,PV,4.22,,
13,Illini Challenge,2024-01-26,PV,4.41,,
13,John Tierney Classic,2024-01-20,PV,4.25,,
13,Badgers Midwest Invite,2024-01-13,PV,,,
13,Illini Open,2024-01-06,PV,,,
13,Horizon League Outdoor Track & Field Championships,2022-05-06,PV,4.25,,
13,Valparaiso Beacan Invite,2022-04-30,PV,,,
13,Illini Invitational,2022-04-22,PV,4.43,,
13,44 Farms Team Invitational,2022-04-08,PV,4.32,,
